all,lt5,lt10,lt20,gte20,sd,skewness,metric,mode
1.6152155965065322,0.3258136897976693,0.4009745251347661,0.5118094587229204,64.67791074817052,16.942318176149723,25.524885161589253,epe,2DRawFlow
0.4849655103807773,0.4889865857298895,0.48376937622460664,0.4819272526811409,0.6586102931522239,0.5570246487339935,1.5602138357774358,ae,2DRawFlow
