all,lt5,lt10,lt20,gte20,sd,skewness,metric,mode
3.8434144997611708,0.8975897902761084,1.1733375712990253,1.5203354304368377,136.61377180109315,28.9625096848151,21.168559041248933,epe,2DRawFlow
1.8266337364399494,1.8110223549227977,1.8189722722667268,1.8228699339560472,2.0417453988883536,1.123892936566092,-0.2643252544735246,ae,2DRawFlow
