all,lt5,lt10,lt20,gte20,sd,skewness,metric,mode
3.343965896979002,0.8389457141082752,1.04706795612603,1.3076889294197507,119.72279437394057,28.0955358227602,22.437731388755353,epe,2DRawFlow
1.1196719024264508,1.1216747839780175,1.1175122885393358,1.116266280775631,1.3143125452623494,0.9808948615302499,0.7240018593854742,ae,2DRawFlow
