all,lt5,lt10,lt20,gte20,sd,skewness,metric,mode
2.221988227915615,0.5982935195269711,0.742310190899563,0.9236488630988907,76.42565337274308,17.541595173670405,23.520481293251056,epe,2DRawFlow
0.9123587928618627,0.9118157278436116,0.9101917003805078,0.9106257113886613,1.0114091650456383,0.7656893164332157,0.921397540948097,ae,2DRawFlow
